지명,평점,상세설명,mapx,mapy,이미지링크,주소,카테고리
올림픽공원,4.6,1988년 서울 올림픽이 개최된 올림픽 공원,127.12299232850762,37.520987851394835,https://t1.gstatic.com/images?q=tbn:ANd9GcTuI17cJ1fm9De-n-Yo8Tp4g-5TJW-48_aH7xfcCVeUEsfXACLLXvDuZ0gkpoQ6ibAiRDjibKNyugj4Bw,서울특별시 송파구 방이동 88,"여행,명소>도시,테마공원"
국립현대미술관,4.3,"미술관, 예술, 박물관 및 근대 미술",126.9800830340327,37.57884227121845,https://lh4.googleusercontent.com/-_cZLH5RPgkw/XawUZqsDUOI/AAAAAAAAUSQ/J1zZdcDz3sMnswrmBeKI7F9LOQ420S8IACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 소격동 165,"문화,예술>미술관"
금호미술관,3.9,"미술관, 박물관 및 예술",126.97985130000284,37.577569804745764,https://lh6.googleusercontent.com/proxy/Tw8EvUaFXN77Fjjzr1BnBbNRH426Co56j6_lUftsFOAlpMIkYIfbJEhFUxWAjWS8pjjnH_ERmtRaR02FWj8SbeWvPMG1dAUg4sh3L2cvi8pN15OQ7KOQPTsMyHhr5y5NWAFVPodsXMxg2OOz_ZbWvNLlz8tkUjurzU4=w464-h260-n-k-no,서울특별시 종로구 사간동 78,"문화,예술>미술관"
63빌딩,4.2,랜드마크 고층 건물 & 엔터테인먼트 공간,126.94034101101693,37.519879904272116,https://lh4.googleusercontent.com/-YyYvgAM0mCY/UpgE87yvlZI/AAAAAAAAABs/8mCwga59qbs9awk181K4RndeQROmTJBGACJkC/w464-h260-n-k-no/,서울특별시 영등포구 여의도동 60,"서비스,산업>기업"
서울대학교 미술관,3,"미술관, 박물관 및 예술",126.94971918995992,37.46650423259943,https://t0.gstatic.com/images?q=tbn:ANd9GcRgNSE9kYHv0IoN31X0gwHv2Az6nJpT5AyUyT_qOVoCHDfaJ1q3gxEuLw0sVyhdzI7tJ9pcYtpf1sMVDQ,서울특별시 관악구 신림동 산56-1,"문화,예술>갤러리,화랑"
아트선재센터,4.2,"미술관, 컨벤션 센터, 예술 및 박물관",126.98186242555839,37.57953339172372,https://lh6.googleusercontent.com/proxy/Wn3Gct1-zm05aBcXB0Jo-OOq5AOemWHInU7K1pwVfcrX7NBNBC2airX9oGiR2szs0lkskJM-oXIo7JihH4AI9tYBYJ7AKpCcPyfyF1ZFOaej49AVgBbjHt00eOkH1tXNbRCu0TDdVXF0tKFQYSoiHWv6vJI=w464-h260-n-k-no,서울특별시 종로구 소격동 144-2,"문화,예술>갤러리,화랑"
북촌 한옥마을,4.3,600년의 역사를 지닌 유적 마을,126.9851088168545,37.58141745322301,https://lh6.googleusercontent.com/-S07lICzZkxI/XKaGWbWfkmI/AAAAAAABFU0/KZeyWA1xlN0J3nYiaAOPb9aN2OmGN4L_gCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 계동 105 북촌문화센터,"여행,명소>지역명소"
서울랜드,4.2,한국 최초 테마파크로 1988년에 개장,127.01906786666731,37.4339043426319,https://t0.gstatic.com/images?q=tbn:ANd9GcRF3GjVhrU4N9jAUKtOJ802eFORBDmlzEXqO1fyCgilS4YMSoUte5zWgcnk1z3G03bvSnZJQAtcREB3Gw,경기도 과천시 막계동 33,"여행,명소>테마파크"
소마미술관,4.1,"미술관, 프리다 칼로, 박물관 및 예술",127.11826594482812,37.51693399534782,https://lh4.googleusercontent.com/proxy/Q6bNI6adRKwOGZmhx6zFKjRSstTr87yew3xnA7IPAap1nUBJIjK6MnR9Qs7Mf4E2DtYT2A8EugunR1l05WB56p09PzyNFb-IIg8kl3QyfndBLRpxfLWns_YlEmv7djF96oi-7XlTUo2bSUupwIO_dZ2QaOo=w464-h260-n-k-no,서울특별시 송파구 방이동 88-21,"문화,예술>미술관"
남산,4.5,"산, 단풍 및 공원",126.98830078983099,37.55130494290762,https://t3.gstatic.com/images?q=tbn:ANd9GcTWxE9p3RdQov59gz6iP5a-yXeBYVnrAEHBhcvH8sIT6EsP5IhmTDv2Vog0U_0y01cBin89G9Af3UmORw,서울특별시 용산구 용산동2가 산1-3,"여행,명소>전망대"
동대문 디자인 플라자,4.3,디자인 센터가 있는 초현대적 공간,127.00996174016325,37.56760800317592,https://lh5.googleusercontent.com/-J5KtLPOIjHE/WXAnE1asV4I/AAAAAAAAWeQ/mAS-9N1y_Louued0bDUPAnwgX8aU_WL1gCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 중구 을지로7가 2-1,"문화,예술>복합문화공간"
이화 벽화마을,4.0,예술 및 공원,127.00502463197222,37.578811567143305,https://lh3.googleusercontent.com/-2gH8SOhOOOM/WrTYxqjY7-I/AAAAAAAAMXI/lPdzOvPJCQQH8uu3kyMowbmOXtKr1dEggCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 동숭동 199-10,"여행,명소>체험마을"
성곡미술관,4.2,미술관 및 박물관,126.96976791748068,37.57317537844489,https://lh4.googleusercontent.com/-JR8FElLSHD0/W980mqzxFnI/AAAAAAAALSA/jqTgN1fkCowRU6GcmJkq3SGJihMoLfbagCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 신문로2가 1-101,"문화,예술>갤러리,화랑"
사비나미술관,4.2,"미술관, 박물관 및 예술",126.92930745651864,37.630193586526175,https://lh4.googleusercontent.com/-v8Ei3w7RY8g/XMj6Rtjvr9I/AAAAAAAAALc/nv1Hii4vAMwZYIDQ72zcaNvJPU8mpVTlwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 은평구 진관동 161-10,"문화,예술>미술관"
환기미술관,4.3,"미술관, 박물관 및 예술",126.96614993436634,37.59415600541461,https://lh4.googleusercontent.com/-DpZqc6lEDQ8/XBnLg-ZNLyI/AAAAAAAAAAg/fjZskeOxKj0orxkbej8m64XByQQE5RYNwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 부암동 210-8,"문화,예술>갤러리,화랑"
롯데월드,4.2,수족관이 있는 어드벤처 & 워터파크,127.09818860995449,37.511133007356264,https://lh5.googleusercontent.com/-79RFiAWFSa0/XNArHA8YWwI/AAAAAAABhkM/dqiVVeTVUe8MrtZUsS1Alv490hPwPNNowCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 송파구 잠실동 40-1,"여행,명소>테마파크"
아르코미술관,4.3,예술 및 미술관,127.00326865314987,37.580598856773406,https://t3.gstatic.com/images?q=tbn:ANd9GcTT1SfPJVcqrcmIz3RCDLMpNgy6jYLCTMYHJnlbD8t5tnYh7TOJGmaHHP58jfTN_h0zTpFpve5VFq4SgA,서울특별시 종로구 동숭동 1-130,"문화,예술>미술관"
서울미술관,4.2,미술관 및 예술,126.97380695923064,37.56426317317671,https://t3.gstatic.com/images?q=tbn:ANd9GcR_sxd_dsEDOtyLxBLfQb7szgDPJ6OoeKCOzlRRr7wFiybmHeejOxVyq4yLUC5tQtCfWgDdlQ-ShzJ-Tw,서울특별시 중구 서소문동 37,"문화,예술>미술관"
응봉산,4.4,"산, 공원, 암벽등반 및 등반",129.23055112007086,37.07662057192676,https://lh6.googleusercontent.com/proxy/FVHeDWIDMXLB7k0_1Jtw4JiBcjd14iwKsTVkzeYZD_FmvY7JsfhHvAlWxFJmdDKAIZmOKJpdj8pr9NiT_iJuNDbBlt3Za6rhaDeDyZs1IYNb_kh0MZOeuMBQcv4_sJjT88041AaDTTblj1bttB3Kfma3dZSIIw=w464-h260-n-k-no,강원도 삼척시 가곡면 풍곡리,"여행,명소>산,고개"
서울시립 북서울미술관,4.2,미술관 및 예술,127.06682265452713,37.64102789291332,https://lh4.googleusercontent.com/-wbhVAnUcVeQ/WkiKHyPjr8I/AAAAAAAAF4A/B7p3wahSS4Qx6pYZdxDlF3AFMnSNj5_PQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 노원구 중계동 508,"문화,예술>갤러리,화랑"
가나아트센터,4.0,예술 및 미술관,126.97519757821425,37.61234563314544,https://t1.gstatic.com/images?q=tbn:ANd9GcTX2zKiVUyLnOnEfXUZJA4fss5bIrk_0fHXp3BPbLQmfTuN6JWtt0GbhSWH_Vl-5D3miKdvbLkXO7PuFg,서울특별시 종로구 평창동 97,"문화,예술>갤러리,화랑"
성남아트센터,4.3,"오페라 극장, 뮤지컬, 예술, 오페라 및 연극",127.12997699474225,37.402350776084,https://lh6.googleusercontent.com/-6OoKm1Qe4E0/WZuqTEpzvTI/AAAAAAAAHDk/Y1mjILdI1is5LOq-FvkvwXfv1rfiqbp7gCLIBGAYYCw/w464-h260-n-k-no/,경기도 성남시 분당구 야탑동 757,"문화,예술>공연장"
롯데월드타워,4.4,쇼핑,127.10258228281852,37.51261712366348,https://lh3.googleusercontent.com/-EH2usjyKPuw/Wo61tHIgPCI/AAAAAAAAWOA/2P3jv6PgKaMSRrHm-C6wvb2VTdgIDpkeACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 송파구 신천동 29,"시설,건물>기업,빌딩"
충무아트센터,4.2,"예술, 연극, 뮤지컬 및 음악",127.01477116785159,37.56599927111117,https://lh4.googleusercontent.com/-QHFUU5w0ftw/V1-p2tt-7lI/AAAAAAAA2ek/3ZTMkjAQHYoEYNApe3asFr93PnoewZqegCJkC/w464-h260-n-k-no/,서울특별시 중구 흥인동 131,"문화,예술>공연장"
토탈미술관,4.3,"미술관, 박물관 및 예술",126.97572075798492,37.612187983104874,https://t2.gstatic.com/images?q=tbn:ANd9GcQt6e_jvMZzQAsxflwTDcTOL7lqPSLTCXQUlt0Ivtvz1FSvUfWEB6Tnpi1Ock9WrqIhpLWxviiY0Og0sw,서울특별시 종로구 평창동 465-16,"문화,예술>미술관"
K현대미술관,3.7,"박물관, 예술 및 미술관",127.0391214153689,37.5243549587291,https://lh5.googleusercontent.com/-hxKM6h5iDsk/WZm592JRK6I/AAAAAAABv5M/dtkgNl1FmuwXYEKTLdN5ZEpqzSbh176gACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강남구 신사동 666-7 K현대미술관,"문화,예술>미술관"
아라리오뮤지엄인스페이스,4.5,"박물관, 예술 및 미술관",126.98853260760148,37.577725503386084,https://lh4.googleusercontent.com/-ldBzJRygo1Y/W9ky5EvpcvI/AAAAAAAAsQY/7xJ1EJmGSj8doScGZHi6Dn3B27tHLYuiACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 원서동 219,"문화,예술>미술관"
마로니에공원,4.2,"공원, 예술 및 연극",127.00281991429526,37.58028871788487,https://lh5.googleusercontent.com/-xgYwSe_EQqE/XTuss-WgSxI/AAAAAAABPvc/TTyIwDVkOUM-vxL_3ZeAocoY7wDabBQNgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 동숭동 1-119,"여행,명소>근린공원"
서울월드컵경기장,4.3,쇼핑몰과 영화관이 있는 유명한 경기장,126.89729740870564,37.56831367149982,https://lh3.googleusercontent.com/-f2k4F8n_KDM/WhPUh1Zy9hI/AAAAAAAAQSQ/9v7eaR3uDQA3dqSKU_fZlBt-drXz1lT5QCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 성산동 515-39,"스포츠,오락>월드컵경기장"
KT&G 상상마당,4.0,예술 및 미술관,126.92109183855911,37.55100805742953,https://lh3.googleusercontent.com/-UHwkusA7xao/Wy85oFj8dyI/AAAAAAAALEU/7znt9S1WD5kUG9gp88qUQ_7LNX0Q11ZjgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 서교동 367-5,"문화,예술>복합문화공간"
한강공원,4.0,공원,126.93485264231816,37.526381195460516,https://t1.gstatic.com/images?q=tbn:ANd9GcQ4ivtkMUBrAJ4T9IJZe7X4R5SDxOe4CQ8qv-OVEaQcUPdNjHWvbjz4ioD_Lw67kOLFFHsFEaYVykeaDg,서울특별시 영등포구 여의도동 8,"여행,명소>시민공원"
인사아트센터,3.9,예술 및 미술관,126.9846990881924,37.574061442948704,https://lh5.googleusercontent.com/-V0ceXVG070A/XBQ-h6l4cAI/AAAAAAAA0Bo/YIVAEGm-zckmEtXyM-y8tCmnnMg2xrftACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 관훈동 188,"문화,예술>갤러리,화랑"
경인미술관,4.3,미술관 및 예술,126.98548546660152,37.57450970485407,https://t3.gstatic.com/images?q=tbn:ANd9GcQgkohgBiM61k_40LraSJEI4hGQ7NEc51mbmOtHCvd7B3ePlPk4AslXEA0Hgfps8MMFnban0NE4YA2tqQ,서울특별시 종로구 관훈동 30-1,"문화,예술>갤러리,화랑"
아라아트센터,4.1,예술 및 미술관,126.98366479414909,37.573529950828146,https://t2.gstatic.com/images?q=tbn:ANd9GcSWPzdz7jwk-pkrWAJ3WziZaIy2Qy6OI_x39H-dl3dCHEhfxE5pNALdi3_z5zJ1ZwtWb7BrKek5j6DErQ,서울특별시 종로구 견지동 85-24,"문화,예술>갤러리,화랑"
유니버설 아트센터,4.2,"예술, 뮤지컬, 연극, 발레 및 음악",127.08804574727458,37.55087285945031,https://lh3.googleusercontent.com/-sqaBN52DxVU/XLK_-y2L5fI/AAAAAAAAb9w/vDZ5Tx1Y38M24K4KVLRmugYXpxE8_TmeACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 광진구 능동 25,"문화,예술>공연장"
봉원사,4.4,사원 및 불교,126.94781030922636,37.5720629026304,https://lh6.googleusercontent.com/-be49BTNOXYk/WiOUaXd6iTI/AAAAAAAAU7w/AYJ2lM4LnuE1-lH5DYvvfH0puRh-VxBwACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 서대문구 봉원동 산1,종교>불교
하늘공원,4.4,공원,126.88509366000962,37.567622526737715,https://lh3.googleusercontent.com/proxy/iuf26PF21RLflMWYvyQj3WFsIGZamsgG7TUQxSzSflqZb2j6JXOpH1bGpAl1kzeAeo17HkJzznWCn93_scAqSc_aPlj48S19pLRnr-NeCyiZn-vrLF3Lto3bimXYooAefrkrNLaMcpQIdZDeGQmqUebCXEE=w464-h260-n-k-no,서울특별시 마포구 상암동 482,"여행,명소>자연,생태공원"
렛츠런파크 서울,3.9,경마 및 공원,127.01573497490118,37.447689975269164,https://lh6.googleusercontent.com/proxy/2s_YmW7sm7uxOO8NFvZPVENgvKK4VczhtTs960ifbksbRqh6x7Wa9A8ghyLXOpFf0VGxND2CSyIUrEiiLRoWY6KgygQOXcF8YYO3eW43Uu47tqIrThDGpx8DkMA24BAUQB-20qu2K4yJIwgSUygf5AskHus=w464-h260-n-k-no,경기도 과천시 주암동 685,"스포츠,오락>경마장-일반"
학고재갤러리,4.4,미술관 및 예술,126.98028771719493,37.58043887802513,https://lh5.googleusercontent.com/proxy/vi4GwRLjdi5ytVi66tmMwsE52SvbHsFpr9Yt7SHJOlAZtjd3EAMenN3dihhcsdKEha4fR7JRJbcTVfHwTMpF69n4WrwB-ufRG4AWEr-7vo4zCqJ-ytPmSRaoc4xLWvjeLSQ7M6llGx21aMREKFF1Mmq0zFE=w464-h260-n-k-no,서울특별시 종로구 소격동 70,"문화,예술>갤러리,화랑"
여의도공원,4.3,공원 및 아이스 스케이팅,126.92239929703564,37.52618727052211,https://t2.gstatic.com/images?q=tbn:ANd9GcTF7lAorTF5UZjEoN8oB7Kexa2z9QRzDcD4Wb3ETjhvmQvKUnqc0uoMS9JmEQp9AsLhP5ehzXYT-mJkUQ,서울특별시 영등포구 여의도동 2,"여행,명소>근린공원"
북한산국립공원,4.6,"공원, 산, 하이킹, 등반 및 등산",126.9779834436774,37.65876387451175,https://t1.gstatic.com/images?q=tbn:ANd9GcSKt4FaTYm9vqPE1fhyb0Y4blaeyns1cJgq8jAkLVsUB1VLKt4vQrxS6FBNkZ7KyQTRsMY_9ygOJCj6Xw,경기도 고양시 덕양구 북한동 산1-1,"여행,명소>산,고개"
어린이대공원,4.4,"놀이공원, 놀이터, 동물원",127.08094975445172,37.54995291328982,https://lh5.googleusercontent.com/proxy/bFVDwxnKo7DcDbM6zF_ZLP0hGlxhA8jgj0hCfER_78PDOvmp4B-ID_cZKplcpYxIt2egoC73n-eemi-sZlASHoVMucVC7w1c6XKsGraKUkfYUh66WCDatnaF64f7CceGIf6SVKDyp7q9zsFq3JOcIoQuXbw=w464-h260-n-k-no,서울특별시 광진구 능동 18,"여행,명소>테마파크"
낙산공원,4.5,공원 및 예술,127.00761703156942,37.5805363290666,https://t1.gstatic.com/images?q=tbn:ANd9GcSdup9ddQ-dKg33Yzp-Zy64PQv3HIArpARAlFywoxKU37fo5GKoDNCo0FhN_M_qZX6y1RIvW_Mba8FspA,서울특별시 종로구 동숭동 산2-10,"여행,명소>근린공원"
북한산,4.6,"등산, 단풍, 공원, 하이킹 및 등반",126.9779834436774,37.65876387451175,https://lh4.googleusercontent.com/proxy/Z7AOyIfS0MjycYqdfotIJnjUPiJtbzg_K_h08OfRG2mRnpdI0LcGgcBaO9IqhC1JE_WldZbsBN8Vdn20bVHiw5OKlzq7YHjXfU13LLS8hNUeGhJPR_SYYPFwMN-6zvadSfTY8187bqp3fu5cVFz59G5BIwQ=w464-h260-n-k-no,경기도 고양시 덕양구 북한동 산1-1,"여행,명소>산,고개"
홍릉수목원,4.4,숲 및 단풍,127.04396475952906,37.59345049649052,https://lh5.googleusercontent.com/--TdJEZTJEfs/XYdZBLTC5cI/AAAAAAAAcAg/rh7141hk6l8tId3XAMQsI_dknZHaXCbDQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 동대문구 청량리동 207,"여행,명소>식물원,수목원"
선유도공원,4.5,공원 및 정원,126.90016367616207,37.54348075230784,https://t2.gstatic.com/images?q=tbn:ANd9GcSH_UdPyzmLMGxXnICf_Jy1y7cYJ4lelDFcfjGLxmtfizYZldH0oOy7YdGMnEcu30zwMM9VTRHP0Esptg,서울특별시 영등포구 양화동 95,"여행,명소>근린공원"
남산공원,4.5,공원,126.98471650645298,35.05899827097911,https://t1.gstatic.com/images?q=tbn:ANd9GcTG6D-KwO2xl_b5NesabKFmtK5HLxKZ4Zgj-sWp5pkF5CRPIwc9_USPKpYILRI5nkWraB2V2EslLeaHaQ,전라남도 화순군 화순읍 삼천리,"여행,명소>도시,테마공원"
반포한강공원,4.3,공원,126.99505535607224,37.51006750024069,https://lh5.googleusercontent.com/-jYff2NRTgm4/XPExNWKGsRI/AAAAAAAA1Hk/gOv_df5wf7AEyNrULV1IFO_iZdQtpUzWgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 서초구 반포동 115-5,"여행,명소>시민공원"
보라매공원,4.4,공원 및 암벽등반,126.91831578409067,37.49239681015183,https://lh5.googleusercontent.com/-KTT_coq5lFk/XcEZjjzOFxI/AAAAAAAAVEs/AmTIiWxESqA4Bcfy7uLbFo6GveOw5p0HQCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 동작구 신대방동 395,"여행,명소>근린공원"
뚝섬한강공원,4.4,공원 및 sledding,127.07070081615417,37.52950903272444,https://t3.gstatic.com/images?q=tbn:ANd9GcTxeUg8L3EOAch05vHbEiTJlxhA4DggXoWMTL2c2atAayHFwsC32qnpZycIzwdTiCVyv3x4ymQOGdwr4g,서울특별시 광진구 자양동 704-1,"여행,명소>시민공원"
관악산,4.5,"등산, 단풍, 등반, 산 및 공원",126.96415363532277,37.44526741421168,https://t2.gstatic.com/images?q=tbn:ANd9GcS63ARPqVCXyDQ9rfDa0iBaxlgUFeopsSVtk_FmNh3YjmpbTenwqeXXB2mqSasEBCm8VEgB4VokSjYxZg,경기도 과천시 중앙동,"여행,명소>산,고개"
N서울타워,4.4,도시의 전경을 조망할 수 있는 타워 & 레스토랑,126.98830078983099,37.55130494290762,https://lh3.googleusercontent.com/proxy/oywZDuUQTL7rYhRwyQOENlwjjio4YlxSWorP0hQChCqWWj6JIyNB1iLyHtTlRQc9jvziaEWCl1qxJb1DL-GQXikXR7Fnk44FCmBCQiixbPm1Ac62XTLKG71coIDPPYhw3NzUl3dqtDPLOBPT0Rnr5mrotnM=w464-h260-n-k-no,서울특별시 용산구 용산동2가 산1-3,"여행,명소>전망대"
노을공원,4.6,공원 및 야영,126.87489061984866,37.574671038283554,https://t3.gstatic.com/images?q=tbn:ANd9GcRmnOX9q-1D9L28qJSRbzU--F43gRbGShUg3XYVIRfiLxMXhkMmup2Tfe_ozbMiQbyNGRmY5zETZ_IqGA,서울특별시 마포구 상암동,"여행,명소>도시,테마공원"
경의선숲길,4.4,공원,126.92301594777882,37.562018279533476,https://lh4.googleusercontent.com/-749Yk5xvE8M/Wlgota9T8pI/AAAAAAABunY/Q16z5ceQoV8OeTfeNbtguiq9DrNx28wrACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 연남동,"여행,명소>거리,골목"
도산공원,4.3,공원,127.03505504836343,37.52473633615155,https://lh6.googleusercontent.com/-YPXsfHQZkPQ/XTxUBPK8DII/AAAAAAAAIj8/Hm25T5pcaUk-aEmCmtGVe8QytZgpnW-2ACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강남구 신사동 649-9,"여행,명소>테마공원"
도봉산,4.5,"등산, 단풍, 등반, 하이킹 및 공원",127.01552327388879,37.698917157796046,https://t2.gstatic.com/images?q=tbn:ANd9GcTlLWpSCLqa-woKDCYLFut-A5YnmdT-5zMXF9hJVsnzS4yHz5JOjzJsfEZwoi5FlehkO4cChDeoJVDy2g,서울특별시 도봉구 도봉동,"여행,명소>산,고개"
난지한강공원,4.3,공원 및 야영,126.8744351734887,37.5673142706221,https://lh6.googleusercontent.com/-lDFud-7Ojek/XBbk0foEG9I/AAAAAAAKBXg/MRjCJyGbflUzRcIsd3vIvCGzmPPKqxtOgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 마포구 상암동 487-257,"여행,명소>시민공원"
인왕산,4.6,"산, 하이킹, 호랑이 및 등산",126.95787582648776,37.58495582998728,https://t2.gstatic.com/images?q=tbn:ANd9GcTYX882TZ2ZGACt-D01VrzDmJInL6uPnlw2ORBrBOzSDx6QtqDrrt4LQeIE1Q0gcH1xUdM-AcWD4d85ng,서울특별시 종로구 무악동 산2-1,"여행,명소>산,고개"
서울로 7017,4.1,정원 및 공원,126.97072850516923,37.55682083289362,https://t1.gstatic.com/images?q=tbn:ANd9GcRdak2X6VJnV7fq44AT7R2Y93UQdmTYGnuCjkVRoErjHyB1fu4NakByXx85NGf8fsug_LudPQjFwVuBag,서울특별시 중구 봉래동2가 122-16,지역명소>도보코스
성남중앙공원,4.5,자전거 도로가 있는 넓은 휴양 공간,127.12397205379662,37.377707073442984,https://lh6.googleusercontent.com/-YEltUxCKqDo/XJiEZ0DvLyI/AAAAAAAAWfs/X8wtJlA3x1I-6-CZUqvB4UXzrCbEVkDrACLIBGAYYCw/w464-h260-n-k-no/,경기도 성남시 분당구 수내동 65,"여행,명소>근린공원"
용산가족공원,4.5,공원,126.98336387500606,37.52228493547469,https://t1.gstatic.com/images?q=tbn:ANd9GcQZZTj74OAXEJZq0ExvvHzIfH9HstePwKC61zNK1-Z2sUn2YKYeSKeuSXMmt_6hWia_L_au1r6LVbyfWA,서울특별시 용산구 용산동6가 168-6,"여행,명소>근린공원"
서서울호수공원,4.4,산책로와 피크닉 장소가 있는 도심의 녹지 공간,126.83046247498082,37.527908641229835,https://lh5.googleusercontent.com/-E3dJVic8_fs/WX6eJymGDNI/AAAAAAAADBw/zBywqOgS5TgVJVKGKT_Q_R4g7D45Vv27wCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 양천구 신월동 149-20,"여행,명소>도시,테마공원"
무릉도원수목원,4.4,공원,126.81850950107395,37.50313743206132,https://lh4.googleusercontent.com/-ocX5YZ8yvKg/WovqYmvTXoI/AAAAAAAB7S8/nnOtZggGi0cax53DeVrMZPPk0eZQZrITQCLIBGAYYCw/w464-h260-n-k-no/,경기도 부천시 춘의동 381,"여행,명소>식물원,수목원"
서대문독립공원,4.4,공원 및 역사,126.95679588853753,37.57389056254491,https://t2.gstatic.com/images?q=tbn:ANd9GcS3CeHfGtHKmAGCs2cmRBi-KQyk7kxGemH7D7iB86KK_x5WuPxGXwku_WzX-W0fPBnJX5Nl6Zt2u4bA8A,서울특별시 서대문구 현저동 101,"여행,명소>테마공원"
삼청공원,4.4,공원,126.98431785487885,37.58964615962505,https://lh4.googleusercontent.com/-EyDuIejEWNM/XLwrrVfesMI/AAAAAAAAUss/Bs97wsjRAkokjA_2494HO4elp_h2M-jigCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 종로구 삼청동 산2-1,"여행,명소>근린공원"
(주)웅진플레이도시,4.0,실내 스키 & 워터파크,126.7441594160429,37.50039794880278,https://lh6.googleusercontent.com/-K93mTue8Jp0/XO42uRupdfI/AAAAAAABHH0/7GhKV99QEOcxuwuOwKOC_LFUlhZ4n_L8gCLIBGAYYCw/w464-h260-n-k-no/,경기도 부천시 상동 572-1,"여행,명소>테마파크"
시민의숲,4.4,단풍 및 공원,127.0350633005873,37.47128575618908,https://t3.gstatic.com/images?q=tbn:ANd9GcQ0A9sDDOn4ux8eWAZ8Ch6TALQ3n93508P4B4P6vhJSeTLt2KOVMvFGPlx_sTzLpsng9kUFC4tE1TvNfQ,서울특별시 서초구 양재동 236,"여행,명소>자연공원"
장충단공원,4.4,공원,127.00446155809217,37.558145900518625,https://t2.gstatic.com/images?q=tbn:ANd9GcQtGsMuOH0Zlo4BYdJMgN3B0ApA-1_cTczc6RvSQ0OPSfs4ifqtgyuDMgeebSmqM1Qd3uZQ1gARNXBiow,서울특별시 중구 장충동2가 196-1,"여행,명소>도시,테마공원"
신구대학교식물원,4.0,정원,127.08087346664706,37.4351122212965,https://lh3.googleusercontent.com/-6paVGNFtMJc/XNKNumw2kuI/AAAAAAAA-Fo/NimhI8OHjwgyCvQ-o5NWFaVjXm9ESqCfwCLIBGAYYCw/w464-h260-n-k-no/,경기도 성남시 수정구 상적동 산123-1,"여행,명소>식물원,수목원"
장흥자생수목원,3.3,수목원,126.94831313779844,37.743082126874484,https://lh3.googleusercontent.com/-JzqYgQPBugs/XcZ3qitp2zI/AAAAAAABdgA/C5rPryFzGy0eyWm9_8GsiFbvdPmA4oa8wCLIBGAYYCw/w464-h260-n-k-no/,경기도 양주시 장흥면 석현리 330-9,"여행,명소>식물원,수목원"
서울푸른수목원,4.4,정원 및 공원,126.82409387601754,37.48309087758386,https://lh3.googleusercontent.com/-iINWVyuESk4/Xce8Ok-c5VI/AAAAAAAAI9k/JfGg59Xn5Es1ZEh-NEMS4eDu6YRc5jH-ACLIBGAYYCw/w464-h260-n-k-no/,서울특별시 구로구 항동 222-16,"여행,명소>식물원,수목원"
효창공원,4.2,공원 및 역사,126.95995521664669,37.54529231427178,https://lh3.googleusercontent.com/-lqr3X8XrrX4/W0WfXxN-QYI/AAAAAAAHLL0/Pzq2QXU6k8wmi5WQHbfwiwX0_mX_3PkHwCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 용산구 효창동,"여행,명소>도시,테마공원"
북서울 꿈의숲,4.5,산책로 및 아트 센터가 있는 거대한 공원,127.04076122601415,37.62339313116633,https://lh4.googleusercontent.com/-9iVjhDJy1Ys/XaBGA4xJg4I/AAAAAAAAQ_E/UqfmR_zrnGMH4kvQ1hV6spTgpUFVF1QmgCLIBGAYYCw/w464-h260-n-k-no/,서울특별시 강북구 번동 산28-6,"여행,명소>도시,테마공원"
몽마르뜨공원,4.3,공원,127.00372642965687,37.49506623494049,https://t0.gstatic.com/images?q=tbn:ANd9GcSYMpCcd708LGlNn1Bt6-mM7uzD2XWNUNSevxnFIpDXt29doKg8aXAtUVbWOztfHyPu53ruvVs5wBN7ww,서울특별시 서초구 반포동,"여행,명소>도시,테마공원"
